words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('banana slice', 'macaroni')	6.503792145792983	(60.0, 145.0)	2.0	['3585776605', '3024397248']	(['3933425874', '3101617067', '2136203643', '2508613928', '2325097609', '3024397248', '3207057765', '992621430', '2847282221', '800097359'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('brocolli', 'broccoli')	6.499204981786077	(3.0, 4370.0)	3.0	['1727973943', '4109064841', '3545081380']	(['1727973943', '4109064841', '3545081380'], ['1951117093', '3136962752', '1828973665', '3547711163', '4095570200', '1165288711', '3713081668', '3968105028', '3982639487', '693761409'])
('floret', 'broccoli')	6.499204981786077	(19.0, 4370.0)	19.0	['4140049944', '3521362095', '1467281227', '1324077438', '1021667726', '4121781509', '2316923229', '1989849538', '184002815', '3369278286']	(['1989849538', '3376178753', '4121781509', '1467281227', '1725867731', '1451063965', '1021667726', '1665830848', '101120936', '3059610921'], ['1951117093', '3136962752', '1828973665', '3547711163', '4095570200', '1165288711', '3713081668', '3968105028', '3982639487', '693761409'])
('hamburger', 'french fries')	6.496743658461922	(134.0, 425.0)	13.0	['71221464', '3371413832', '752216977', '188232680', '3393117805', '2671794737', '3161112815', '3700827106', '806009275', '2447562371']	(['2719347033', '1384439841', '68868353', '293563352', '3058875244', '1576802716', '2714419669', '3843743842', '1950879120', '3218705622'], ['2541287921', '2903100040', '2397960155', '2327734051', '3972992483', '4022626924', '467408840', '3659352456', '1102188964', '1470091121'])
('pony', 'calf')	6.495550340897879	(86.0, 153.0)	3.0	['1192608815', '242962470', '2490096331']	(['905358954', '151161752', '1825663348', '548499746', '2674496172', '466759741', '2606237778', '3116708855', '1703876197', '1870965855'], ['3050772666', '2536461617', '1056514012', '1157740055', '3035986090', '3187001658', '1386489207', '208269176', '1770790636', '516378735'])
('home', 'garage door')	6.495550340897879	(6.0, 2193.0)	3.0	['140665327', '2330121333', '3683591232']	(['408900302', '122459556', '220269032', '140665327', '2330121333', '3683591232'], ['3761609745', '2734994936', '3907736565', '3873513058', '3583843431', '1912371016', '3245213651', '2141053834', '1709467649', '2854123144'])
('plain', 'giraffes')	6.488733681918782	(6.0, 736.0)	1.0	['2183928864']	(['3359916808', '2183928864', '3180216685', '3080142806', '4109782540', '3829493170'], ['1333998362', '879768091', '1289142148', '2365109485', '3491924079', '3900414185', '3917491218', '91801563', '1653688541', '1315662946'])
('laptops', 'computer monitor')	6.4768033209422615	(109.0, 41.0)	1.0	['3099080433']	(['3593323089', '3498794087', '468193996', '2649953154', '1497672692', '516344984', '84671689', '1846001746', '2336812512', '4249560952'], ['3743390988', '682965677', '4031432052', '994501624', '2516833854', '1258422620', '2537669929', '939870598', '1535621081', '2791311192'])
('landing gear', 'engines')	6.4752964839933815	(1197.0, 258.0)	69.0	['2195883378', '3811517904', '2127194539', '339327485', '4129107366', '1763659518', '3398224816', '801703419', '954519727', '2966459158']	(['2745203125', '1321548302', '4033432247', '2138068462', '942281706', '2131383507', '3924993236', '188064385', '1110078426', '1142864005'], ['2970252094', '333940625', '4174019057', '294298759', '970972447', '2283570420', '218801779', '985648171', '1786952395', '721289968'])
('stop', 'stop sign,stopsign')	6.459456331972931	(464.0, 343.0)	35.0	['782725211', '1720328258', '3461933372', '2561131272', '428135567', '2652501012', '3367323642', '2711951248', '3914859675', '2384649341']	(['3846108765', '1250200889', '3452736702', '3492768205', '443252963', '2758490811', '3448731078', '509261142', '3717972331', '2602275660'], ['813988725', '337373665', '1736662277', '4044414927', '2938969360', '1388901915', '1613902795', '1882894375', '2108459765', '1383973857'])
('bean', 'asparagus')	6.456802021240868	(491.0, 260.0)	28.0	['349996572', '476135955', '3530271640', '3822136889', '2733596916', '2686328026', '1289683127', '4153221639', '1407686331', '3914889845']	(['1223777113', '256955375', '1501634379', '4236860585', '2895584003', '2646287821', '3728598953', '1538994299', '254885556', '2270811670'], ['2600186833', '3598140496', '1190467265', '3425555461', '2092565552', '1392931563', '394562003', '3564370100', '3630214422', '4061446614'])
('burger', 'sandwich')	6.455743133941847	(321.0, 4166.0)	293.0	['2138962408', '407900117', '1076996952', '1773289513', '2874426586', '2791689655', '425143439', '2998829690', '71221464', '3421846724']	(['2623558577', '3618908415', '1181334637', '669879933', '2915614572', '1235419327', '1884673446', '44756579', '3281258992', '2447562371'], ['4047492021', '3664629983', '2278388518', '1898992398', '281472891', '2930154710', '2619890835', '1881162938', '631219554', '1776287200'])
('pasta', 'macaroni')	6.453099031477465	(789.0, 145.0)	25.0	['3058667676', '3302667671', '2047740270', '3359051451', '2671097816', '834450862', '643411159', '1557998773', '3854444860', '3112702125']	(['1092692691', '210727032', '1769186315', '3983702737', '2078581999', '3658515849', '798457491', '3652722935', '2502186753', '3870736108'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('intersection', 'median')	6.452268992767483	(40.0, 458.0)	4.0	['1168007943', '2136366862', '1849396314', '2281352413']	(['737432646', '1989740527', '2063901200', '3893090858', '3528582434', '925119755', '2882051629', '4181449149', '3123055244', '3644491730'], ['1890407330', '365984530', '2156331554', '979416189', '3426898266', '2358850642', '1100602937', '3488889163', '1400245639', '2340700459'])
('sweatband', 'wrist band')	6.4474769992804015	(13.0, 354.0)	1.0	['2666558071']	(['1642406472', '2475034522', '1271992490', '2867596613', '2388947933', '2666558071', '3196002703', '659582392', '1454348458', '137564809'], ['3338723701', '672715849', '1173315810', '379685161', '1500900588', '3804465690', '3268273511', '104277618', '2057337877', '516924856'])
('tub', 'bath tub')	6.445957077155205	(4609.0, 1.0)	1.0	['1662000506']	(['2062810370', '2562143605', '1545701698', '1473949849', '2981321452', '268944083', '1211443198', '2025297605', '4052886397', '3005146080'], ['1662000506'])
('air vent', 'tub')	6.445957077155205	(2.0, 4609.0)	2.0	['3159906277', '1313798162']	(['3159906277', '1313798162'], ['2062810370', '2562143605', '1545701698', '1473949849', '2981321452', '268944083', '1211443198', '2025297605', '4052886397', '3005146080'])
('jet engine', 'engines')	6.438391927057931	(18.0, 258.0)	1.0	['1999892986']	(['2408972697', '647403275', '4192156324', '3304487428', '3563109286', '2320457053', '3007437955', '3922645129', '1397880973', '1888286661'], ['2970252094', '333940625', '4174019057', '294298759', '970972447', '2283570420', '218801779', '985648171', '1786952395', '721289968'])
('hamburger', 'fries')	6.432830332718269	(134.0, 697.0)	20.0	['2680534592', '3700827106', '2809818674', '2671794737', '827804957', '955642985', '4213062785', '806009275', '1518663904', '2138962408']	(['2719347033', '1384439841', '68868353', '293563352', '3058875244', '1576802716', '2714419669', '3843743842', '1950879120', '3218705622'], ['1959622631', '3809777676', '3174141703', '3848754874', '4100429473', '1759544700', '1749046131', '768679286', '2483675459', '1506933570'])
('pancakes', 'banana slice')	6.417930855186591	(158.0, 60.0)	2.0	['3175342760', '652135453']	(['2646251796', '3423035889', '272382080', '6225045', '3246310221', '2631890492', '1172618827', '4072796252', '3900898042', '3383931991'], ['3933425874', '3101617067', '2136203643', '2508613928', '2325097609', '3024397248', '3207057765', '992621430', '2847282221', '800097359'])
('waves', 'player')	-6.410663721813821	(20651.0, 85551.0)	1.0	[]	(['343528653', '3887036747', '2745005984', '797767622', '2817384156', '2798894608', '2643116852', '4001373084', '2262847915', '1752839307'], ['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'])
('dvd player', 'entertainment center')	6.407270578802361	(203.0, 472.0)	20.0	['620224607', '1443144325', '4069122896', '2436638954', '370402351', '2745358185', '3212634515', '1022855771', '1954672517', '2263704935']	(['1954672517', '475676231', '3960378733', '3700373965', '3924439875', '3507053471', '3237529304', '2436638954', '3473755559', '2599026625'], ['746092608', '584737764', '4079742158', '3730871240', '16410884', '3367464762', '1354151435', '3406100283', '4197090663', '4172871856'])
('clay', 'tennis court')	6.406394282558174	(15.0, 959.0)	3.0	['4240488823', '2037703346', '65659706']	(['1787151420', '2714039665', '3004576992', '2974788367', '2037703346', '2854650841', '1479510099', '4240488823', '82147051', '3685632845'], ['275827687', '1429178457', '4067848371', '1506498658', '145280231', '3583452174', '4225913874', '1773166338', '1990269398', '2619985135'])
('snowsuit', 'kneepad')	6.400364531468691	(36.0, 134.0)	1.0	['2513367490']	(['3720292808', '2940591729', '2183912998', '87628022', '4232333052', '567321821', '1752576754', '240915193', '3620265489', '1026563574'], ['4022274698', '1318526290', '3283787130', '4007314371', '2814669880', '3154695725', '3981467300', '1634549447', '4263184486', '675554664'])
('cones', 'traffic cone')	6.3954017421265625	(606.0, 8.0)	1.0	['2277579370']	(['1207182896', '830656352', '1415336897', '1838343214', '158339649', '3302886808', '2791144264', '1106591032', '3500583006', '147636913'], ['1201438112', '4287569912', '2277579370', '2589279510', '3761649506', '2835977592', '722897650', '4111681477'])
('mound', 'baseball field')	6.389890821175824	(2382.0, 88.0)	43.0	['2970348003', '3906298472', '3125974273', '4104597191', '800293835', '4044754639', '3006209794', '470213000', '2683473092', '1908340695']	(['3908268116', '3747198718', '3449093788', '1381703350', '8979562', '4122897515', '947901922', '4075006124', '940211515', '1893159202'], ['4201868323', '2759544254', '4244144672', '2636119003', '823216240', '2208256344', '518156852', '3588561715', '192436145', '2508141134'])
('wii', 'wii remote')	6.38882277102852	(122.0, 40.0)	1.0	['3207520033']	(['1719332597', '3812680761', '1822040188', '2683014924', '3565893910', '1631835255', '2431613254', '46482664', '3329980360', '2834465517'], ['2014997745', '3838332388', '3216833435', '4289811870', '2770668139', '2813821059', '2523096385', '530042623', '3428553203', '2322691616'])
('plain', 'elephants')	6.386162378586589	(6.0, 1631.0)	2.0	['3180216685', '3829493170']	(['3359916808', '2183928864', '3180216685', '3080142806', '4109782540', '3829493170'], ['2887173804', '230050070', '3545888606', '3844220499', '3564465423', '2763904295', '916740470', '13154829', '410588857', '4216210489'])
('outfield', 'mound')	6.385481365212407	(37.0, 2382.0)	18.0	['2381542022', '821211590', '3415784438', '95517697', '4130705074', '1394988845', '2176318783', '261682145', '1436843894', '1638092902']	(['678722332', '1872065954', '821211590', '2475951742', '3250330246', '662247664', '4130705074', '2895503276', '2448485413', '4045885953'], ['3908268116', '3747198718', '3449093788', '1381703350', '8979562', '4122897515', '947901922', '4075006124', '940211515', '1893159202'])
('shin guards', 'baseball player')	6.384732785776995	(245.0, 20.0)	1.0	['906068477']	(['3702483534', '3053322343', '3419311933', '692937074', '2342593808', '118759887', '2593288182', '95585167', '1964958967', '239830460'], ['906068477', '1075699709', '2992349936', '2186096456', '2665236046', '3989648691', '3194954581', '1351451869', '1832858508', '3948858872'])
('skies', 'ski')	6.378527588103329	(6.0, 3287.0)	4.0	['1376462567', '3148617706', '607347845', '3686395905']	(['45013255', '1376462567', '3148617706', '607347845', '1441080870', '3686395905'], ['3837086129', '2743866371', '3967753726', '1158117558', '2495044132', '1431950247', '3085765032', '2611517415', '4267701862', '3185399652'])
('cement', 'slab')	6.376602659693745	(95.0, 260.0)	5.0	['2466224908', '986960426', '4108330755', '3469461161', '364033443']	(['1231903831', '2534509778', '1129406796', '2208758666', '3814957445', '1083566779', '3579861340', '3943538740', '3138242138', '2201939893'], ['3317579527', '1588976500', '1962388074', '3214111867', '780509628', '3090624658', '449615485', '1378978831', '3379851211', '2684902230'])
('cement', 'concrete')	6.372174608178013	(95.0, 1358.0)	26.0	['3653224997', '2430717234', '3138242138', '1816542476', '3071103851', '19014767', '3943538740', '953449355', '1231903831', '354742149']	(['1231903831', '2534509778', '1129406796', '2208758666', '3814957445', '1083566779', '3579861340', '3943538740', '3138242138', '2201939893'], ['3924641220', '3038475847', '3084932883', '874522998', '3363526129', '784941034', '3728187174', '378409752', '3118049912', '516903479'])
('cereal', 'macaroni')	6.3706396128054985	(377.0, 145.0)	11.0	['3880794019', '1559288863', '3578711288', '996363141', '1121545073', '1639803116', '3593314738', '3979096635', '396493100', '393561360']	(['906710830', '3859498438', '643095389', '1837117686', '1667015366', '2917054042', '3468590533', '4240983574', '4249359455', '1904167676'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('burger', 'fries')	6.370159225755493	(321.0, 697.0)	45.0	['445066791', '3174141703', '403623952', '4024114941', '4279091979', '3393117805', '71221464', '2671794737', '4213062785', '3599609722']	(['2623558577', '3618908415', '1181334637', '669879933', '2915614572', '1235419327', '1884673446', '44756579', '3281258992', '2447562371'], ['1959622631', '3809777676', '3174141703', '3848754874', '4100429473', '1759544700', '1749046131', '768679286', '2483675459', '1506933570'])
('wii', 'computer monitor')	6.364130158438148	(122.0, 41.0)	1.0	['255424916']	(['1719332597', '3812680761', '1822040188', '2683014924', '3565893910', '1631835255', '2431613254', '46482664', '3329980360', '2834465517'], ['3743390988', '682965677', '4031432052', '994501624', '2516833854', '1258422620', '2537669929', '939870598', '1535621081', '2791311192'])
('police', 'fire truck,firetruck')	6.362931357095778	(16.0, 313.0)	1.0	['2962008125']	(['1225047829', '1006945277', '2191808687', '408397706', '1265762507', '1064049332', '1292333637', '963720774', '3835454305', '3688192400'], ['2857297660', '3801969728', '1968563829', '4010507039', '2034335424', '2947518633', '1390919860', '3115148697', '1599641422', '2236412433'])
